,word,freq
7460,mislead,1
7461,neutral,1
7462,owed,1
7463,owens,3
7464,prepaid,1
7465,prevented,1
7466,pursued,1
7467,rolled,1
7468,shows,1
7469,sold,3
7470,sometime,1
7471,statements,1
7472,today,1
7473,unacceptable,1
7474,needed,1
7475,took,1
7476,closing,1
7477,get,1
7478,quoted,1
7479,rate,1
7480,different,2
7481,times,1
7482,mattered,1
7483,months,1
7484,closing_costs,1
7485,information,1
7486,least,1
7487,increased,1
7488,process,2
7489,refinance,1
7490,loan,1
7491,went,1
7492,quick,1
7493,kept,1
7494,worked,1
7495,jon,1
7496,date,1
7497,jon_barrett,1
7498,processing,1
7499,explaining,1
7500,appreciated,1
7501,whole_process,1
7502,free,1
7503,issue,1
7504,rate,1
7505,followed,1
7506,relockin,1
7507,rule,1
7508,process,1
7509,refinance,2
7510,dealing,1
7511,found,1
7512,needs,1
7513,went,1
7514,without,1
7515,time,2
7516,cant,3
7517,took,1
7518,working,1
7519,closing,2
7520,back,2
7521,done,1
7522,email,1
7523,lot,3
7524,weeks,3
7525,always,2
7526,anything,1
7527,company,1
7528,get,1
7529,one,1
7530,people,1
7531,say,2
7532,document,2
7533,also,2
7534,didnt,2
7535,home,1
7536,possibly,1
7537,work,2
7538,know,1
7539,last,1
7540,minute,1
7541,customer,1
7542,rate,2
7543,could,1
7544,day,1
7545,every,1
7546,list,1
7547,many,2
7548,never,1
7549,times,2
7550,frustrating,1
7551,good,2
7552,wait,3
7553,week,4
7554,careful,1
7555,credit,1
7556,please,1
7557,call,1
7558,difficult,1
7559,reach,1
7560,nasb,2
7561,across,1
7562,verification,2
7563,believe,2
7564,called,1
7565,come,2
7566,days,1
7567,detail,1
7568,able,1
7569,taken_care,3
7570,minutes,1
7571,problem,1
7572,asked,1
7573,closed_weeks,1
7574,hours,1
7575,long,1
7576,sorry,1
7577,wasnt,1
7578,accept,1
7579,check,3
7580,read,1
7581,locked,1
7582,missed,1
7583,fixed,1
7584,loan_consultant,1
7585,answer,1
7586,hard,1
7587,need,5
7588,see,1
7589,middle,1
7590,processing,1
7591,vacation,1
7592,patience,1
7593,information,1
7594,dont,4
7595,think,1
7596,line,2
7597,trying,1
7598,assured,1
7599,fee,1
7600,final,1
7601,pay,2
7602,aware,1
7603,next,1
7604,hear,3
7605,percent,1
7606,luck,1
7607,else,1
7608,expected,1
7609,often,1
7610,mostly,1
7611,details,1
7612,bad,1
7613,suggest,1
7614,ten,1
7615,feel_like,1
7616,longer,1
7617,busy,2
7618,might,1
7619,applicationonly,1
7620,applications,2
7621,asapthank,1
7622,blame,1
7623,byron,1
7624,casethey,1
7625,charged,1
7626,charging,1
7627,closeit,1
7628,closingoh,1
7629,communicationme,1
7630,continuewhen,1
7631,documentthis,1
7632,employment,1
7633,everythingthey,1
7634,experiencei,2
7635,extensionthey,1
7636,farme,1
7637,favorite,1
7638,feenot,1
7639,feesuntil,1
7640,floated,1
7641,handle,1
7642,hassle,1
7643,history,1
7644,housworth,1
7645,hud,1
7646,insurance,2
7647,may,1
7648,newsthe,1
7649,newsthis,1
7650,nine,1
7651,noticed,1
7652,ofi,1
7653,okmany,1
7654,patienceoverall,1
7655,patiencetgif,1
7656,pressureonly,1
7657,processif,1
7658,processsample,1
7659,quotes,1
7660,seasoni,1
7661,shoulnt,1
7662,stage,1
7663,suchrespond,1
7664,thatme,1
7665,thatthis,1
7666,themdo,1
7667,themi,1
7668,themonly,1
7669,themsorry,1
7670,thiswhenever,1
7671,timesthey,1
7672,turns,2
7673,unlucky,1
7674,waivedthe,1
7675,wasted,1
7676,workcan,1
7677,xxrespond,1
7678,mortgage,1
7679,found,1
7680,loan,2
7681,went,1
7682,help,1
7683,got,1
7684,business,1
7685,company,2
7686,get,1
7687,quick,1
7688,hold,1
7689,end,1
7690,different,1
7691,broker,1
7692,answers,1
7693,offer,1
7694,asked,1
7695,finally,1
7696,read,1
7697,calls,1
7698,emails,1
7699,fact,1
7700,soon,1
7701,little,1
7702,contact,1
7703,short,1
7704,return,1
7705,taking,1
7706,try,1
7707,details,1
7708,stopped,1
7709,insurance,1
7710,comment,1
7711,complications,2
7712,matt,1
7713,process,1
7714,refinance,1
7715,loan,2
7716,went,2
7717,customer_service,1
7718,closing,4
7719,smooth,1
7720,easy,1
7721,email,1
7722,got,2
7723,later,1
7724,sure,1
7725,one,1
7726,phone,1
7727,say,1
7728,document,1
7729,great,2
7730,responses,1
7731,well,2
7732,want,1
7733,year,3
7734,new,2
7735,rate,2
7736,could,1
7737,day,3
7738,documents,1
7739,caused,1
7740,happened,2
7741,mistake,1
7742,close,2
7743,years,1
7744,able,1
7745,prompt,1
7746,written,1
7747,agent,1
7748,rate_lock_expired,1
7749,read,1
7750,closing_date,1
7751,lock,1
7752,pretty,1
7753,closing_costs,1
7754,electronic,1
7755,fee,2
7756,final,2
7757,writing,1
7758,bad,1
7759,bumps,1
7760,fought,1
7761,issue,2
7762,charged,1
7763,carry,1
7764,eave,1
7765,exception,1
7766,extension,1
7767,goodthe,1
7768,keen,1
7769,papers,1
7770,part,1
7771,resolve,1
7772,rewritten,1
7773,specified,1
7774,suppose,2
7775,transfers,1
7776,helpful,1
7777,customer_service,1
7778,great,1
7779,helpful,1
7780,customer_service,1
7781,great,1
7782,beginning,1
7783,couldnt,1
7784,mark,1
7785,tell,1
7786,character,1
7787,happierthank,1
7788,honesty,1
7789,thank,1
7790,helpful,1
7791,extra_mile,1
7792,team,1
7793,went,1
7794,beginning,1
7795,happy,1
7796,help,1
7797,stressful,1
7798,time,1
7799,done,1
7800,really,1
7801,always,1
7802,company,1
7803,get,1
7804,best,1
7805,deal,1
7806,heart,1
7807,mark,1
7808,customer,1
7809,chose,1
7810,first_home,1
7811,buying_house,1
7812,showed,1
7813,care,1
7814,read,1
7815,helping,1
7816,professionalism,1
7817,thing,1
7818,bottom,1
7819,developer,1
7820,questionsi,1
7821,skillsfrom,1
7822,solve,1
7823,specially,1
7824,helpful,1
7825,experience,1
7826,team,1
7827,provided,1
7828,closing,1
7829,great,1
7830,mark,1
7831,competitive,1
7832,rates,1
7833,fast,1
7834,process,1
7835,helpful,1
7836,smooth,1
7837,satisfied,1
7838,amazing,1
7839,responded,1
7840,bob,1
7841,definitely,1
7842,fast,1
7843,job,1
7844,free,1
7845,stress,1
7846,super,1
7847,process,1
7848,professional,1
7849,highly_recommend,1
7850,team,1
7851,help,1
7852,questions,1
7853,quick,1
7854,yet,1
7855,peter,1
7856,obstacles,1
7857,personable,1
7858,funding,1
7859,lammerts,1
7860,process,1
7861,highly_recommend,1
7862,team,1
7863,easy,1
7864,company,1
7865,staff,1
7866,made,1
7867,awesome,1
7868,pleasure_work,1
7869,painless,1
7870,christopher,1
7871,supporting,1
7872,waymire,1
7873,experience,1
7874,family,1
7875,communication,1
7876,home_buying,1
7877,really,1
7878,questions,1
7879,business,1
7880,staff,1
7881,great,1
7882,first_time,1
7883,friends,1
7884,difference,1
7885,made,1
7886,days,1
7887,already,1
7888,quick_respond,1
7889,something,1
7890,emails,1
7891,reassurance,1
7892,recommended,1
7893,comes,1
7894,answering,1
7895,seems,1
7896,conducting,1
7897,lacking,1
7898,providing,1
7899,stephanie,1
7900,triumph,1
7901,much,1
7902,went,1
7903,happy,2
7904,time,1
7905,educate,1
7906,took,1
7907,got,1
7908,company,2
7909,quickly,1
7910,didnt,2
7911,work,2
7912,year,1
7913,property,1
7914,call,1
7915,wouldnt,1
7916,buy,1
7917,chose,1
7918,sales,1
7919,decide,1
7920,name,1
7921,going,1
7922,however,1
7923,responded,1
7924,read,1
7925,trying,2
7926,whole_process,1
7927,next,1
7928,stop,1
7929,whose,1
7930,rental,1
7931,pleasant,1
7932,triumph,3
7933,games,1
7934,gimmicky,1
7935,larger,1
7936,logo,1
7937,needy,1
7938,play,1
7939,spaceship,1
7940,starts,1
7941,techniques,1
7942,triumph_lending,1
7943,process,2
7944,refinance,1
7945,thank,2
7946,much,1
7947,loan,2
7948,option,1
7949,team,1
7950,time,1
7951,customer_service,1
7952,support,1
7953,way,1
7954,closing,3
7955,given,1
7956,smooth,1
7957,everything,1
7958,easy,1
7959,extremely,1
7960,got,1
7961,weeks,1
7962,always,1
7963,laughed,1
7964,told,1
7965,almost,1
7966,application,1
7967,quick,1
7968,well,1
7969,best,1
7970,home,1
7971,made,1
7972,thats,1
7973,challenges,1
7974,rate,1
7975,day,2
7976,never,1
7977,good,1
7978,call,1
7979,entire_process,1
7980,buy,1
7981,market,1
7982,called,1
7983,first_home,1
7984,simple,1
7985,going,1
7986,able,1
7987,peter,3
7988,buying_house,1
7989,actually,1
7990,however,1
7991,within_minutes,1
7992,response,2
7993,honestly,1
7994,hours,1
7995,read,1
7996,continued,1
7997,emails,1
7998,thought,1
7999,fast,1
8000,make_sure,1
8001,couple,1
8002,hear,1
8003,bar,1
8004,outstanding,1
8005,ones,1
8006,enough,1
8007,exceeded,1
8008,stars,1
8009,stress,1
8010,enjoy,1
8011,joking,1
8012,monicas,1
8013,purchas,1
8014,unbelievable,1
8015,youre,1
8016,process,1
8017,professional,1
8018,experience,2
8019,help,1
8020,demeanor,1
8021,working,1
8022,closing,1
8023,answered,1
8024,questions,1
8025,always,1
8026,another,1
8027,first,1
8028,confidence,1
8029,looking,1
8030,even,1
8031,plan,1
8032,throughout,2
8033,forward,1
8034,calm,1
8035,years,1
8036,guide,1
8037,able,1
8038,messages,1
8039,provide,1
8040,refinancing,1
8041,read,1
8042,reassured,1
8043,willing,1
8044,text,1
8045,absolutely,1
8046,understanding,1
8047,night,1
8048,incredible,1
8049,highly,1
8050,andy,3
8051,countless,1
8052,homebuying,1
8053,importantly,1
8054,perhaps,1
8055,resource,1
8056,skilled,1
8057,superior,1
8058,utmost,1
8059,process,1
8060,thank,1
8061,much,1
8062,loan,1
8063,right,1
8064,making,1
8065,smooth,1
8066,back,1
8067,questions,1
8068,sure,1
8069,always,1
8070,appreciate,1
8071,closed_time,1
8072,getting,1
8073,away,1
8074,peter,1
8075,process,1
8076,smoothly,1
8077,beyond,1
8078,found,1
8079,team,1
8080,went,1
8081,without,1
8082,responsive,1
8083,everything,1
8084,answered,1
8085,closed,1
8086,easy,1
8087,questions,1
8088,get,1
8089,loved,1
8090,house,1
8091,made,1
8092,hold,1
8093,recommend,1
8094,happened,1
8095,forward,1
8096,online,1
8097,going,1
8098,still,1
8099,late,1
8100,purchasing,1
8101,understood,1
8102,anyone,1
8103,read,1
8104,need,1
8105,fast,1
8106,make_sure,1
8107,run,1
8108,whole_process,1
8109,hands,1
8110,reached,1
8111,funding,1
8112,triumph,1
8113,friday,1
8114,hiccups,1
8115,keeps,1
8116,relatively,1
8117,mortgage,1
8118,loan,1
8119,question,1
8120,time,1
8121,provided,1
8122,took,1
8123,loan_officer,1
8124,back,2
8125,email,1
8126,lot,1
8127,another,1
8128,one,2
8129,quickly,1
8130,ever,1
8131,wife,1
8132,know,1
8133,companies,1
8134,every,1
8135,never,1
8136,request,1
8137,good,1
8138,call,1
8139,worked,1
8140,two,2
8141,real,1
8142,getting,1
8143,thousands,1
8144,completely,2
8145,promised,1
8146,first_home,1
8147,phone_call,1
8148,preapproval,1
8149,sent,1
8150,never_heard,1
8151,respond,1
8152,number,1
8153,unprofessional,1
8154,read,1
8155,failed,1
8156,informed,1
8157,everyone,1
8158,closing_costs,1
8159,information,1
8160,felt_like,1
8161,decided,1
8162,pushy,1
8163,processor,1
8164,follow,1
8165,mostly,1
8166,month,1
8167,dollars,1
8168,stage,1
8169,wasted,1
8170,triumph,1
8171,triumph_lending,2
8172,accurately,1
8173,alina,1
8174,checking,1
8175,cliche,1
8176,companiesthose,1
8177,feeling,1
8178,flores,1
8179,gut,1
8180,ignored,1
8181,itthe,1
8182,lowerbut,1
8183,map,1
8184,particularly,1
8185,prize,1
8186,seriously,1
8187,sounds,1
8188,themthanks,1
8189,theyre,1
8190,vanessa,1
8191,vargas,1
8192,waited,1
8193,winner,1
8194,mortgage,1
8195,way,1
8196,questions,1
8197,always,2
8198,couldnt,1
8199,every_step,1
8200,hold,1
8201,even,1
8202,companies,1
8203,answers,1
8204,balance,1
8205,quick_respond,1
8206,respond,1
8207,check,1
8208,read,1
8209,professionalism,1
8210,word,1
8211,importantly,1
8212,vanessa,1
8213,candle,1
8214,enthusiasmshe,1
8215,fantasticshe,1
8216,perfect,1
8217,representatives,1
8218,righti,1
8219,loan,2
8220,way,1
8221,closing,1
8222,timely,1
8223,top,1
8224,around,1
8225,one,1
8226,great,1
8227,every_step,1
8228,home,1
8229,made,1
8230,transaction,1
8231,know,1
8232,even,1
8233,recommend,1
8234,every,1
8235,week,1
8236,lower,1
8237,fees,1
8238,pleasure,1
8239,ready,1
8240,anyone_looking,1
8241,going,1
8242,hesitate,1
8243,services,1
8244,communicated,1
8245,read,1
8246,nothing,1
8247,closing_costs,1
8248,john,3
8249,left,1
8250,prior,1
8251,involved,1
8252,compared,1
8253,reached,1
8254,funded,1
8255,brokers,2
8256,decision,1
8257,shopped,1
8258,besides,1
8259,chance,1
8260,dayhaving,1
8261,element,1
8262,financially,1
8263,mind,1
8264,peace,1
8265,experience,1
8266,team,1
8267,entire,1
8268,time,1
8269,provided,1
8270,back,1
8271,extremely,1
8272,pleased,1
8273,knowledgeable,1
8274,definitely_recommend,1
8275,home,1
8276,worked,1
8277,real,1
8278,buyers,1
8279,awesome,1
8280,personable,1
8281,processes,1
8282,efficient,1
8283,triumph,2
8284,feed,1
8285,streamlined,1
8286,technology,1
8287,excellent,1
8288,team,1
8289,customer_service,1
8290,lender,1
8291,great,1
8292,experience_working,1
8293,marcos,1
8294,maya,1
8295,process,1
8296,right,1
8297,team,1
8298,time,1
8299,took,1
8300,everything,1
8301,answered,1
8302,questions,2
8303,always,1
8304,great,1
8305,cannot,1
8306,say_enough,1
8307,things,1
8308,away,1
8309,detail,1
8310,peter,2
8311,understood,1
8312,responded,1
8313,always_available,1
8314,answer,2
8315,made_sure,1
8316,explain,1
8317,andor,1
8318,professional,1
8319,experience,1
8320,loan,1
8321,needed,1
8322,question,1
8323,team,1
8324,way,1
8325,easy,2
8326,always,2
8327,knowledgeable,1
8328,best,1
8329,ever,1
8330,every_step,1
8331,home,1
8332,made,1
8333,work,1
8334,friendly,1
8335,ready,1
8336,buying_house,1
8337,communicated,1
8338,something,1
8339,read,1
8340,etc,1
8341,answer,1
8342,chris,2
8343,explain,1
8344,organized,1
8345,best_interest,1
8346,applications,1
8347,mind,1
8348,fill,1
8349,financials,1
8350,painful,1
8351,produce,1
8352,proof,1
8353,process,1
8354,team,1
8355,questions,1
8356,recommend,1
8357,amazing,1
8358,side,2
8359,absolutely,1
8360,guys,1
8361,answering,1
8362,realtor,1
8363,stephanie,1
8364,fighting,1
8365,rock,1
8366,thank,1
8367,highly_recommend,1
8368,help,1
8369,cant,1
8370,working,1
8371,first,1
8372,best,1
8373,gave,1
8374,house,1
8375,never,1
8376,pleasure,1
8377,amazing,1
8378,patience,1
8379,ill,1
8380,realtor,1
8381,bought,1
8382,stephanie,2
8383,youre,1
8384,forget,1
8385,houston,1
8386,thankful,1
8387,experience,1
8388,people,1
8389,great,2
8390,experience,1
8391,loan,1
8392,needs,1
8393,customer_service,1
8394,thorough,1
8395,working,1
8396,easy,1
8397,business,1
8398,quickly,1
8399,great,1
8400,best,2
8401,want,1
8402,upfront,1
8403,level,1
8404,high,1
8405,ive_ever,1
8406,read,1
8407,processing,1
8408,honest,1
8409,let,1
8410,meet,1
8411,chris,2
8412,wont,1
8413,writing,1
8414,understands,1
8415,communicates,1
8416,delivers,1
8417,fastest,1
8418,listens,1
8419,open,1
8420,seen,1
8421,responsive,1
8422,great_work,1
8423,inquiries,1
8424,process,1
8425,highly_recommend,1
8426,quick,1
8427,made,1
8428,great_work,1
8429,painless,1
8430,stephanie,1
8431,alina,1
8432,phillip,1
8433,process,1
8434,thanks,1
8435,great,1
8436,gave,1
8437,throughout,1
8438,pleasure_work,1
8439,advice,1
8440,stephanie,2
8441,solid,1
8442,process,1
8443,professional,1
8444,team,1
8445,provided,1
8446,really,1
8447,always,1
8448,quickly,1
8449,great,1
8450,lending,1
8451,throughout,1
8452,friendly,1
8453,services,1
8454,responded,1
8455,advice,1
8456,enjoyed,1
8457,stephanie,1
8458,drewry,1
8459,process,1
8460,helpful,1
8461,went,1
8462,smooth,1
8463,amazing,1
8464,respond,1
8465,bob,1
8466,give,1
8467,definitely,1
8468,fast,1
8469,job,1
8470,satisfaction,1
8471,stars,1
8472,free,1
8473,stress,1
8474,super,2
8475,helpful,1
8476,team,1
8477,customer_service,1
8478,way,1
8479,responsive,1
8480,really,1
8481,lender,1
8482,possible,1
8483,best,1
8484,recommend,1
8485,fantastic,1
8486,worked,1
8487,provide,1
8488,ive_ever,1
8489,anyone,1
8490,stephanie,1
8491,professional,1
8492,excellent,1
8493,experience,1
8494,time,1
8495,working,1
8496,really,1
8497,knowledgeable,1
8498,deal,1
8499,difference,1
8500,every_step,1
8501,make,1
8502,work,1
8503,like,1
8504,chris,2
8505,big,1
8506,put,1
8507,follow,1
8508,effort,1
8509,himthank,1
8510,wayit,1
8511,highly_recommend,1
8512,loan,1
8513,time,1
8514,working,1
8515,responsive,1
8516,done,1
8517,always,1
8518,business,1
8519,sell,1
8520,great,2
8521,well,1
8522,deal,1
8523,even,1
8524,required,1
8525,two,1
8526,getting,1
8527,man,1
8528,provide,1
8529,contacted,1
8530,read,1
8531,hard,2
8532,information,1
8533,guy,1
8534,chris,2
8535,speed,1
8536,reached,1
8537,obtain,1
8538,part,1
8539,breaks,1
8540,earns,1
8541,followup,1
8542,giving,1
8543,records,1
8544,thumbs,1
8545,highly_recommend,1
8546,team,2
8547,responsive,1
8548,first_time,1
8549,deal,2
8550,home,1
8551,every,1
8552,real,1
8553,suggested,1
8554,financing,1
8555,guy,1
8556,buyer,1
8557,chris,4
8558,friend,1
8559,stage,1
8560,waymire,1
8561,triumph,1
8562,triumph_lending,1
8563,mutual,1
8564,proactive,1
8565,spectacular,1
8566,highly_recommend,1
8567,team,2
8568,responsive,1
8569,first_time,1
8570,deal,2
8571,home,1
8572,every,1
8573,real,1
8574,suggested,1
8575,financing,1
8576,guy,1
8577,buyer,1
8578,chris,4
8579,friend,1
8580,stage,1
8581,waymire,1
8582,triumph,1
8583,triumph_lending,1
8584,mutual,1
8585,proactive,1
8586,spectacular,1
8587,process,2
8588,needed,1
8589,team,2
8590,time,1
8591,easy,1
8592,questions,1
8593,great,2
8594,well,1
8595,home,1
8596,house,1
8597,lending,1
8598,complete,1
8599,every,1
8600,close,1
8601,preapproval,2
8602,within,1
8603,able,1
8604,letter,1
8605,care,1
8606,quick_respond,1
8607,read,1
8608,answer,1
8609,walk,1
8610,made_sure,1
8611,treated,1
8612,month,1
8613,triumph_lending,1
8614,bidding,1
8615,hasslefree,1
8616,took,1
8617,timely,1
8618,wonderful,1
8619,another,1
8620,home,1
8621,state,1
8622,received,1
8623,personal,1
8624,purchasing,1
8625,care,2
8626,customers,1
8627,though,1
8628,felt,1
8629,stephanie,1
8630,drewry,1
8631,excellent,1
8632,team,1
8633,together,1
8634,beginning,1
8635,took,1
8636,closing,1
8637,top,1
8638,another,1
8639,get,1
8640,home,1
8641,step,1
8642,day,1
8643,every,1
8644,like,1
8645,worked,1
8646,state,1
8647,lending_tree,1
8648,date,1
8649,care,1
8650,completed,1
8651,stayed,1
8652,requested,1
8653,buying,1
8654,machine,1
8655,sellers,1
8656,welloiled,1
8657,process,1
8658,loan,1
8659,together,1
8660,support,1
8661,questions,1
8662,staff,1
8663,well,1
8664,lending,1
8665,throughout,1
8666,awesome,1
8667,customers,1
8668,informed,1
8669,job,1
8670,phenomenal,1
8671,answering,1
8672,works,1
8673,keeping,1
8674,monica,1
8675,processmarcos,1
8676,process,1
8677,team,2
8678,time,1
8679,way,1
8680,easy,1
8681,every_step,1
8682,made,1
8683,recommend,1
8684,could,1
8685,every,1
8686,received,1
8687,within_minutes,1
8688,response,1
8689,imagine,1
8690,anyone,1
8691,calls,1
8692,emails,1
8693,reached,1
8694,triumph,1
8695,marcos,2
8696,goes,1
8697,texts,1
8698,process,2
8699,mortgage,3
8700,highly_recommend,1
8701,loan,4
8702,team,1
8703,started,1
8704,time,1
8705,thorough,1
8706,closing,1
8707,given,1
8708,top,1
8709,easy,1
8710,questions,1
8711,possible,1
8712,quickly,1
8713,great,1
8714,phone_calls,1
8715,best,1
8716,deal,1
8717,make,1
8718,work,1
8719,issues,1
8720,like,1
8721,credit,1
8722,entire_process,1
8723,worked,1
8724,interest_rate,2
8725,begin,1
8726,preapproval,1
8727,going,1
8728,able,1
8729,peter,3
8730,representative,1
8731,showed,1
8732,read,1
8733,terms,1
8734,always_available,1
8735,answer,1
8736,informed,1
8737,obstacles,1
8738,closing_costs,1
8739,tirelessly,1
8740,looked,1
8741,professionalism,1
8742,via_email,1
8743,efficient,1
8744,best_interest,1
8745,diligent,1
8746,funding,1
8747,lammerts,2
8748,triumph_lending,2
8749,mind,1
8750,houston,1
8751,continually,1
8752,difficulties,1
8753,network,1
8754,order,1
8755,overcome,1
8756,report,1
8757,servicej,1
8758,process,1
8759,mortgage,1
8760,team,1
8761,lender,1
8762,great,1
8763,best,1
8764,ive,1
8765,john,1
8766,great_job,1
8767,helpful,1
8768,way,1
8769,everything,1
8770,extremely,1
8771,step,1
8772,last,1
8773,said,1
8774,day,1
8775,closed_time,1
8776,high,1
8777,asset,1
8778,informed,1
8779,explaining,1
8780,progress,1
8781,month,1
8782,planned,1
8783,triumph_lending,1
8784,marcos,1
8785,keeping,1
8786,accomplished,1
8787,katie,1
8788,midst,1
8789,parties,1
8790,tension,1
8791,tremendous,1
8792,professional,1
8793,thank,1
8794,team,1
8795,end,1
8796,closed_time,1
8797,great_work,1
8798,experienced,1
8799,pushed,1
8800,bumps,1
8801,triumph,1
8802,seller,1
8803,yall,1
8804,great_job,1
8805,excellent,1
8806,right,1
8807,team,1
8808,together,1
8809,done,2
8810,kept,1
8811,times,1
8812,getting,1
8813,informed,1
8814,job,1
8815,put,1
8816,seems,1
8817,stephanie,1
8818,focus,1
8819,process,2
8820,loan,1
8821,needs,1
8822,team,1
8823,company,1
8824,lender,1
8825,great,2
8826,made,1
8827,future,1
8828,lending,1
8829,reach,1
8830,experience_working,1
8831,worked,1
8832,close,2
8833,days,1
8834,able,1
8835,earlier,1
8836,used,1
8837,went_smoothly,2
8838,read,1
8839,definitely,1
8840,title,1
8841,expected,1
8842,realtor,1
8843,comment,1
8844,stephanie,1
8845,triumph,2
8846,closing,1
8847,lenders,1
8848,beat,1
8849,prompt,1
8850,bob,1
8851,rates,1
8852,approval,1
8853,triumph,1
8854,saved,1
8855,answered,1
8856,later,1
8857,questions,1
8858,another,1
8859,lender,2
8860,well,1
8861,happier,1
8862,home,1
8863,make,1
8864,could,1
8865,higher,1
8866,lenders,1
8867,called,1
8868,beat,1
8869,amazing,2
8870,problems,1
8871,within_minutes,1
8872,bob,3
8873,read,1
8874,rates,1
8875,reassured,1
8876,closing_costs,2
8877,think,1
8878,trying,1
8879,hour,1
8880,via_email,1
8881,stuck,1
8882,followed,1
8883,triumph,2
8884,checking,1
8885,gut,1
8886,katie,1
8887,percentage,1
8888,strict,1
8889,great_job,2
8890,much,1
8891,beyond,1
8892,experience,1
8893,needed,1
8894,right,1
8895,team,1
8896,thanks,1
8897,went,1
8898,stressful,1
8899,provided,1
8900,communication,1
8901,timely,1
8902,cares,1
8903,overall,2
8904,truly,2
8905,one,1
8906,great,1
8907,confidence,1
8908,home,1
8909,work,1
8910,appreciate,1
8911,times,1
8912,close,2
8913,families,1
8914,provide,1
8915,customers,1
8916,life,1
8917,read,1
8918,hard,1
8919,make_sure,1
8920,information,2
8921,knowing,1
8922,early,1
8923,super,1
8924,approach,1
8925,connected,1
8926,earned,1
8927,helpfuli,1
8928,individual,1
8929,kevin,1
8930,someones,1
8931,stay,1
8932,process,1
8933,loan,1
8934,family,1
8935,pleasure_working,1
8936,definitely_recommend,1
8937,friends,1
8938,home,1
8939,made,1
8940,purchase,1
8941,john,1
8942,expected,1
8943,condo,1
8944,much_easier,1
8945,guerra,1
8946,loan,1
8947,closed,1
8948,awesome,1
8949,worked_hard,1
8950,make_sure,1
8951,stephanie,1
8952,customer_service,1
8953,closing,1
8954,great,1
8955,issues,1
8956,specifically,1
8957,request,1
8958,closed_time,1
8959,worked_hard,1
8960,ensure,1
8961,arose,1
8962,prior,1
8963,suggest,1
8964,stephanie,2
8965,drewry,1
8966,addressresolve,1
8967,triumphs,1
8968,process,1
8969,mortgage,1
8970,time,3
8971,responsiveness,1
8972,impressed,1
8973,answered,1
8974,questions,1
8975,great,1
8976,also,1
8977,home,1
8978,even,1
8979,recommend,1
8980,worked,1
8981,second,2
8982,went_smoothly,1
8983,hours,1
8984,helping,1
8985,follow,1
8986,glen,1
8987,highy,1
8988,janel,2
8989,nonbusiness,1
8990,salvador,1
8991,process,2
8992,loan,1
8993,done,1
8994,fast,1
8995,explaining,1
8996,responding,1
8997,john,1
8998,super,1
8999,guerra,1
9000,easiest,1
9001,move,1
9002,process,1
9003,helpful,2
9004,time,2
9005,home_buying,1
9006,smooth,1
9007,back,1
9008,really,1
9009,closed,1
9010,later,1
9011,questions,1
9012,spent,1
9013,dream_home,1
9014,looking,1
9015,purchase,1
9016,hold,1
9017,things,1
9018,forward,1
9019,worked,1
9020,years,2
9021,getting,1
9022,knew,1
9023,contacted,1
9024,steve,1
9025,read,1
9026,sale,1
9027,calls,1
9028,emails,1
9029,explaining,1
9030,steven,1
9031,little,1
9032,appreciated,2
9033,decided,1
9034,ended,1
9035,answering,1
9036,everything_went,1
9037,walking,1
9038,building,1
9039,castaneda,1
9040,deciding,1
9041,harass,1
9042,pregnant,1
9043,push,1
9044,remembered,1
9045,move,1
9046,process,1
9047,helpful,2
9048,time,2
9049,home_buying,1
9050,smooth,1
9051,back,1
9052,really,1
9053,closed,1
9054,later,1
9055,questions,1
9056,spent,1
9057,dream_home,1
9058,looking,1
9059,purchase,1
9060,hold,1
9061,things,1
9062,forward,1
9063,worked,1
9064,years,2
9065,getting,1
9066,knew,1
9067,contacted,1
9068,steve,1
9069,read,1
9070,sale,1
9071,calls,1
9072,emails,1
9073,explaining,1
9074,steven,1
9075,little,1
9076,appreciated,2
9077,decided,1
9078,ended,1
9079,answering,1
9080,everything_went,1
9081,building,1
9082,castaneda,1
9083,deciding,1
9084,harass,1
9085,pregnant,1
9086,push,1
9087,remembered,1
9088,waking,1
9089,helped,1
9090,process,2
9091,loan,1
9092,needed,1
9093,customer_service,1
9094,responsiveness,1
9095,second_none,1
9096,working,2
9097,smooth,1
9098,easy,1
9099,email,1
9100,immediately,1
9101,always,1
9102,phone,1
9103,almost,1
9104,home,2
9105,make,1
9106,last,1
9107,different,1
9108,documents,1
9109,look,1
9110,years,1
9111,ready,1
9112,attention,1
9113,offers,2
9114,accepted,1
9115,refinancing,1
9116,documentation,1
9117,finally,1
9118,houses,1
9119,read,1
9120,failed,1
9121,always_available,1
9122,responding,1
9123,john,6
9124,luck,1
9125,details,1
9126,buying,2
9127,guerra,1
9128,enjoyable,1
9129,joy,1
9130,manageif,1
9131,placed,1
9132,process,1
9133,beyond,1
9134,experience,1
9135,loan,1
9136,went,1
9137,express,1
9138,got,1
9139,always,1
9140,almost,1
9141,great,1
9142,also,1
9143,didnt,1
9144,made,1
9145,make,1
9146,know,1
9147,every,1
9148,never,2
9149,week,1
9150,worked,1
9151,wouldnt,1
9152,answers,1
9153,due,1
9154,received,1
9155,able,1
9156,hours,1
9157,requests,1
9158,read,1
9159,definitely,1
9160,felt,1
9161,guy,1
9162,next,1
9163,probably,1
9164,frustration,1
9165,hour,1
9166,talk,1
